id_proposta;cpf_hash;data_proposta;cidade;uf;regiao;estado_civil;idade;profissao;canal_origem;tipo_imovel;renda_mensal;valor_imovel;valor_financiado;entrada;ltv;score_credito;atrasos_anteriores;divida_total;comprometimento_renda;possui_fgts;tempo_relacionamento_banco_meses;num_consultas_credito_90d;lead_score_marketing;aprovado_pre_analise;valor_parcela_estimado;prazo_meses;taxa_juros_anual;dias_ate_contato;qtd_interacoes_comercial;contratou;status_final;data_contratacao
PROP_000101;CPF_226124_00101;2025-03-17;Porto Alegre;RS;Sul;Solteiro;39;CLT;Correspondente;Comercial;3621.88;439883.5;279096.59;160786.9;0.6345;423;1;3110.81;0.0381;0;27;5;51;0;3084.78;240;12.06;9;5;0;Desistiu;
PROP_000102;CPF_690016_00102;2025-02-24;Brasília;DF;Centro-Oeste;Viúvo;21;CLT;Correspondente;Casa;5191.6;231642.99;176232.48;55410.51;0.7608;733;0;3413.19;0.0284;1;86;4;43;1;1417.35;420;9.27;0;4;0;Perdido - preço;
PROP_000103;CPF_415076_00103;2025-03-10;Santos;SP;Sudeste;Solteiro;30;CLT;Correspondente;Casa;12578.64;338685.31;208736.06;129949.25;0.6163;466;2;30813.6;0.1026;1;13;1;46;0;1976.81;360;10.93;2;5;0;Perdido - crédito;
PROP_000104;CPF_963508_00104;2025-07-08;Brasília;DF;Centro-Oeste;União estável;35;CLT;Correspondente;Casa;5851.13;360801.49;231834.04;128967.45;0.6426;580;0;817.12;0.007;1;35;0;76;1;2232.64;240;9.97;2;7;0;Em análise;
PROP_000105;CPF_238741_00105;2025-08-31;Brasília;DF;Centro-Oeste;Solteiro;49;Autônomo;Campanha digital;Casa;9954.05;741857.87;589390.63;152467.23;0.7945;639;0;9863.25;0.0431;0;140;5;29;1;6071.62;360;12.02;2;6;0;Perdido - preço;
PROP_000106;CPF_373832_00106;2025-05-22;Rio de Janeiro;RJ;Sudeste;Casado;54;CLT;Indicação;Apartamento;11984.09;892289.21;678902.03;213387.18;0.7609;601;0;0;0.0017;0;77;1;49;1;7082.72;360;12.19;2;3;0;Em análise;
PROP_000107;CPF_408054_00107;2025-04-03;Florianópolis;SC;Sul;Casado;59;Servidor público;Indicação;Apartamento;4257.8;376514.35;228893.06;147621.29;0.6079;704;0;1381.48;0.0152;0;220;4;43;1;2565.58;420;13.32;4;3;0;Desistiu;
PROP_000108;CPF_533174_00108;2025-06-02;Santos;SP;Sudeste;União estável;21;Aposentado;Campanha digital;Apartamento;15938.25;629815.42;336288.01;293527.41;0.5339;569;0;7354.47;0.0199;0;5;0;37;1;3496.34;240;11.11;0;1;0;Desistiu;
PROP_000109;CPF_235193_00109;2025-06-09;Guarulhos;SP;Sudeste;Casado;31;Servidor público;Orgânico;Casa;19738.7;306590.31;205811.73;100778.58;0.6713;656;2;27791.22;0.059;0;55;8;69;1;1697.66;300;8.79;0;5;0;Em análise;
PROP_000110;CPF_771425_00110;2025-07-12;Santos;SP;Sudeste;Casado;43;CLT;Correspondente;Apartamento;4477.21;687179.41;439509.55;247669.86;0.6396;400;4;3870.87;0.039;0;105;2;68;0;4174.91;300;10.58;0;3;0;Perdido - preço;
PROP_000111;CPF_311469_00111;2025-09-25;Porto Alegre;RS;Sul;Solteiro;44;Servidor público;Orgânico;Apartamento;10967.11;178810.44;146329.8;32480.64;0.8184;679;0;12706.99;0.0487;0;40;3;13;1;1425.71;240;10.14;6;3;0;Em análise;
PROP_000112;CPF_940534_00112;2025-07-04;Recife;PE;Nordeste;Solteiro;31;Empresário;Orgânico;Casa;7832.97;664435.38;574907.14;89528.25;0.8653;454;5;0;0.0022;0;4;1;60;0;5409.91;360;10.85;0;6;0;Em análise;
PROP_000113;CPF_811346_00113;2025-10-19;Salvador;BA;Nordeste;Solteiro;27;Aposentado;Campanha digital;Apartamento;4613.82;179086.81;133068.37;46018.43;0.743;777;0;54235.88;0.4907;0;23;5;52;1;1588.48;240;13.31;7;1;0;Sem retorno;
PROP_000114;CPF_462544_00114;2025-09-04;Brasília;DF;Centro-Oeste;Viúvo;55;Servidor público;Orgânico;Terreno;3752.85;372291.39;298397.56;73893.83;0.8015;662;0;0;0.0024;0;61;2;1;1;2920.9;360;11.35;4;4;0;Perdido - crédito;
PROP_000115;CPF_532368_00115;2025-07-26;Fortaleza;CE;Nordeste;Casado;50;CLT;Orgânico;Casa;4498.22;240352.84;174957.93;65394.91;0.7279;554;0;8339.54;0.0784;0;3;2;44;0;1636.55;420;10.98;0;3;0;Perdido - preço;
PROP_000116;CPF_211486_00116;2025-12-26;Guarulhos;SP;Sudeste;Casado;34;CLT;Agência;Apartamento;10756.93;237825.15;169320.74;68504.41;0.712;731;0;27949.5;0.1087;0;52;0;55;1;1550.11;360;10.51;4;5;0;Em análise;
PROP_000117;CPF_919023_00117;2025-09-18;Guarulhos;SP;Sudeste;Solteiro;38;CLT;Orgânico;Casa;22257.05;657364.96;376574.94;280790.03;0.5729;573;0;54034.42;0.1017;0;25;2;1;1;3989.99;240;11.4;0;7;0;Sem retorno;
PROP_000118;CPF_404694_00118;2026-01-01;Rio de Janeiro;RJ;Sudeste;Casado;31;Empresário;Correspondente;Casa;4231.67;363290.27;287634.32;75655.95;0.7917;547;0;14279.25;0.1427;0;91;2;77;0;3211.06;360;13.13;10;4;0;Desistiu;
PROP_000119;CPF_362732_00119;2025-12-16;Recife;PE;Nordeste;Casado;45;Autônomo;Campanha digital;Casa;8639.27;1546618.4;1048184.98;498433.42;0.6777;575;1;69695.5;0.3398;0;23;0;70;1;11629.23;240;12.12;0;5;0;Em análise;
PROP_000120;CPF_764575_00120;2025-04-26;São José dos Campos;SP;Sudeste;Solteiro;39;Servidor público;Campanha digital;Casa;10734.89;529445.92;444057.6;85388.32;0.8387;512;4;207894.69;0.8082;0;45;6;7;0;5413.01;360;14.43;0;5;0;Sem retorno;
PROP_000121;CPF_928278_00121;2025-09-09;Recife;PE;Nordeste;Solteiro;43;CLT;Campanha digital;Apartamento;9716.68;309262.81;232394.81;76868.0;0.7514;378;0;17297.61;0.0749;1;12;1;50;0;2840.24;300;14.24;3;5;0;Em análise;
PROP_000122;CPF_369054_00122;2025-07-17;Interior MG;MG;Sudeste;Casado;21;CLT;Correspondente;Apartamento;13225.09;293647.92;241357.35;52290.56;0.8219;485;4;16836.27;0.0536;0;44;0;58;0;2977.6;300;14.39;4;3;0;Perdido - preço;
PROP_000123;CPF_139726_00123;2025-06-19;Interior SP;SP;Sudeste;Casado;40;Autônomo;Indicação;Casa;4739.35;281064.13;229563.5;51500.63;0.8168;487;0;10712.7;0.0957;0;75;1;85;0;2477.43;420;12.8;11;5;0;Sem retorno;
PROP_000124;CPF_514306_00124;2025-07-15;Campinas;SP;Sudeste;Casado;57;Empresário;Correspondente;Apartamento;3243.44;334064.4;293385.48;40678.91;0.8782;670;0;8571.41;0.1129;0;1;5;44;1;3179.06;360;12.71;1;1;0;Sem retorno;
PROP_000125;CPF_992819_00125;2025-11-27;São Paulo;SP;Sudeste;União estável;23;Autônomo;Orgânico;Casa;9230.26;1002084.41;799724.33;202360.08;0.7981;566;5;96400.24;0.4378;0;5;0;34;1;7850.44;240;10.25;5;7;0;Sem retorno;
PROP_000126;CPF_746281_00126;2025-06-18;Belém;PA;Norte;Casado;38;Autônomo;Orgânico;Casa;2559.53;302456.36;268598.38;33857.98;0.8881;319;10;6676.63;0.1119;0;36;8;24;0;2442.65;300;10.01;3;7;0;Sem retorno;
PROP_000127;CPF_180176_00127;2025-11-17;Florianópolis;SC;Sul;Solteiro;48;CLT;Campanha digital;Casa;5333.76;288494.5;195058.62;93435.88;0.6761;347;1;2258.37;0.0188;1;62;2;74;0;2395.9;240;13.79;7;2;0;Em análise;
PROP_000128;CPF_247189_00128;2025-09-21;Campinas;SP;Sudeste;Solteiro;44;Servidor público;Orgânico;Apartamento;47851.96;490066.06;349049.79;141016.26;0.7123;570;4;459739.74;0.4005;0;6;2;68;1;3862.82;240;12.08;7;5;0;Perdido - crédito;
PROP_000129;CPF_670792_00129;2025-10-24;Brasília;DF;Centro-Oeste;União estável;43;Servidor público;Orgânico;Casa;4603.65;315441.72;214318.78;101122.95;0.6794;601;0;8630.63;0.0795;0;104;5;75;1;2403.31;240;12.29;2;6;0;Em análise;
PROP_000130;CPF_855242_00130;2025-06-19;Interior MG;MG;Sudeste;Casado;27;Autônomo;Agência;Casa;4857.2;422883.63;310974.66;111908.98;0.7354;453;0;12131.66;0.106;1;7;0;46;0;2891.86;300;10.3;3;6;0;Sem retorno;
PROP_000131;CPF_753484_00131;2025-04-04;Santos;SP;Sudeste;Solteiro;50;CLT;Correspondente;Apartamento;8843.89;241880.85;199790.86;42089.99;0.826;737;1;15733.94;0.0748;0;45;1;84;1;2207.31;420;13.12;0;6;0;Desistiu;
PROP_000132;CPF_541119_00132;2025-09-25;Belém;PA;Norte;Casado;24;CLT;Orgânico;Apartamento;5154.48;273582.33;236684.73;36897.6;0.8651;511;4;0;0.0014;1;1;4;39;0;2565.63;420;12.86;9;4;0;Sem retorno;
PROP_000133;CPF_546768_00133;2025-03-21;Recife;PE;Nordeste;Solteiro;50;Servidor público;Campanha digital;Terreno;30044.67;438980.2;263494.5;175485.7;0.6002;605;3;76073.79;0.1058;0;0;4;73;1;2650.17;240;10.61;0;5;0;Perdido - preço;
PROP_000134;CPF_743852_00134;2025-10-09;Interior MG;MG;Sudeste;Divorciado;33;Autônomo;Correspondente;Casa;6078.99;194177.76;156093.03;38084.72;0.8039;663;0;3048.53;0.0217;0;55;5;41;1;1670.83;420;12.69;11;1;0;Em análise;
PROP_000135;CPF_389340_00135;2025-02-14;Guarulhos;SP;Sudeste;Solteiro;46;CLT;Indicação;Comercial;6605.86;372359.52;260934.0;111425.52;0.7008;602;1;18022.82;0.1149;1;44;4;59;1;2717.42;300;11.84;4;3;0;Perdido - crédito;
PROP_000136;CPF_827912_00136;2025-05-09;Fortaleza;CE;Nordeste;Solteiro;21;CLT;Indicação;Casa;3607.37;185797.03;158232.63;27564.39;0.8516;419;5;37922.64;0.4394;1;21;0;81;0;1921.86;240;13.6;12;6;0;Desistiu;
PROP_000137;CPF_872918_00137;2025-09-13;Brasília;DF;Centro-Oeste;Casado;40;CLT;Correspondente;Apartamento;28431.21;549874.32;354695.73;195178.58;0.645;453;0;15628.18;0.0233;0;72;0;87;0;3273.75;360;10.61;3;2;0;Perdido - crédito;
PROP_000138;CPF_156778_00138;2025-03-07;Belo Horizonte;MG;Sudeste;Solteiro;41;Servidor público;Campanha digital;Apartamento;3401.61;672262.71;590255.33;82007.38;0.878;814;0;16708.87;0.21;0;95;5;33;1;6799.72;300;13.32;9;2;0;Desistiu;
PROP_000139;CPF_572623_00139;2025-05-24;Belém;PA;Norte;Solteiro;27;Autônomo;Agência;Casa;8727.24;159631.29;124890.59;34740.69;0.7824;615;0;19179.13;0.092;0;11;2;37;1;1156.55;420;10.86;2;5;0;Sem retorno;
PROP_000140;CPF_200979_00140;2025-11-19;Rio de Janeiro;RJ;Sudeste;Solteiro;43;Empresário;Campanha digital;Casa;18743.84;212922.1;161748.08;51174.02;0.7597;542;0;214332.98;0.4767;0;15;2;51;0;1728.27;240;11.53;4;1;0;Sem retorno;
PROP_000141;CPF_761938_00141;2025-08-04;Brasília;DF;Centro-Oeste;Casado;21;CLT;Indicação;Casa;7045.64;473861.04;340454.24;133406.8;0.7185;516;1;42451.13;0.2525;1;29;4;53;0;3467.92;360;11.87;12;6;0;Em análise;
PROP_000142;CPF_156440_00142;2025-10-08;Interior BA;BA;Nordeste;Casado;35;CLT;Indicação;Apartamento;6764.75;173455.46;107601.74;65853.72;0.6203;553;4;7414.17;0.0462;1;54;3;91;0;1022.04;240;9.77;2;1;0;Sem retorno;
PROP_000143;CPF_648887_00143;2025-08-11;São Paulo;SP;Sudeste;Solteiro;60;CLT;Campanha digital;Apartamento;4577.39;442888.04;385070.56;57817.48;0.8695;711;0;0;0.0026;0;26;5;70;1;4529.54;300;13.64;4;2;0;Desistiu;
PROP_000144;CPF_331307_00144;2025-07-13;Interior SP;SP;Sudeste;Solteiro;43;CLT;Indicação;Apartamento;3440.92;395149.91;303965.36;91184.55;0.7692;403;3;28199.29;0.3442;1;23;1;65;0;2771.4;360;10.46;8;3;0;Sem retorno;
PROP_000145;CPF_458521_00145;2025-04-22;Porto Alegre;RS;Sul;Solteiro;43;Autônomo;Campanha digital;Casa;4907.44;318490.22;213343.3;105146.93;0.6699;477;0;7125.02;0.0618;1;146;0;71;0;2430.29;300;13.15;5;2;0;Sem retorno;
PROP_000146;CPF_604605_00146;2025-05-10;Goiânia;GO;Centro-Oeste;Solteiro;28;Aposentado;Campanha digital;Apartamento;3783.09;128938.16;96331.21;32606.95;0.7471;757;0;3300.3;0.0371;0;169;2;44;1;810.71;360;9.51;5;5;0;Perdido - preço;
PROP_000147;CPF_868804_00147;2025-08-13;Florianópolis;SC;Sul;Solteiro;32;CLT;Orgânico;Casa;3469.68;360162.86;276814.12;83348.74;0.7686;533;0;0;0.0024;0;240;3;77;0;2697.04;240;10.14;1;9;0;Em análise;
PROP_000148;CPF_998450_00148;2025-11-14;Belo Horizonte;MG;Sudeste;Casado;38;Servidor público;Correspondente;Casa;3218.09;353153.22;261150.31;92002.92;0.7395;629;1;29117.08;0.3795;0;7;2;28;1;2490.94;360;11.02;5;3;0;Perdido - preço;
PROP_000149;CPF_718975_00149;2025-12-26;Recife;PE;Nordeste;Casado;31;CLT;Correspondente;Casa;4888.45;207608.04;175815.11;31792.94;0.8469;470;1;7841.63;0.0679;0;5;5;66;0;1657.24;240;9.66;4;3;0;Desistiu;
PROP_000150;CPF_885587_00150;2025-10-13;Porto Alegre;RS;Sul;União estável;63;Autônomo;Campanha digital;Apartamento;2318.16;223197.3;136791.11;86406.19;0.6129;576;1;4601.92;0.0845;0;3;1;44;1;1381.45;300;11.41;0;4;0;Perdido - crédito;
PROP_000151;CPF_880746_00151;2025-10-09;Interior SP;SP;Sudeste;União estável;31;Autônomo;Orgânico;Apartamento;2180.68;226074.04;131229.18;94844.86;0.5805;672;0;2526.86;0.0501;0;200;1;29;1;1427.76;420;12.91;1;2;0;Sem retorno;
PROP_000152;CPF_858729_00152;2025-02-09;Porto Alegre;RS;Sul;Solteiro;41;CLT;Orgânico;Terreno;2062.13;181486.63;108346.73;73139.91;0.597;590;0;3320.17;0.0687;1;4;2;60;1;976.16;300;9.89;6;1;0;Perdido - crédito;
PROP_000153;CPF_831663_00153;2025-09-15;Salvador;BA;Nordeste;Casado;51;CLT;Correspondente;Apartamento;12047.86;405718.89;257573.68;148145.21;0.6349;560;0;0;0.0007;0;10;3;60;0;2015.51;420;8.98;2;2;0;Em análise;
PROP_000154;CPF_217996_00154;2025-02-15;Curitiba;PR;Sul;Solteiro;21;CLT;Correspondente;Casa;4413.83;252452.73;189251.86;63200.87;0.7497;636;1;34831.0;0.3301;1;9;1;42;1;1711.73;300;9.94;1;3;0;Desistiu;
PROP_000155;CPF_711324_00155;2025-07-12;Goiânia;GO;Centro-Oeste;Viúvo;36;CLT;Correspondente;Comercial;7780.67;408853.03;313939.34;94913.69;0.7679;601;0;0;0.0012;1;9;2;70;1;3108.91;360;11.5;3;9;0;Perdido - preço;
PROP_000156;CPF_359409_00156;2025-01-21;Belém;PA;Norte;Casado;42;CLT;Orgânico;Apartamento;3185.5;605140.45;375619.95;229520.5;0.6207;466;0;7699.32;0.1043;1;157;0;38;0;3737.51;240;10.45;2;3;0;Perdido - preço;
PROP_000157;CPF_570988_00157;2025-06-18;Belém;PA;Norte;Solteiro;55;CLT;Agência;Comercial;4101.84;172484.52;131752.09;40732.42;0.7638;615;0;791.18;0.009;1;6;3;20;1;1275.16;300;10.83;3;3;0;Desistiu;
PROP_000158;CPF_916953_00158;2025-03-19;Interior SP;SP;Sudeste;Casado;36;CLT;Campanha digital;Terreno;5225.74;346205.6;288245.81;57959.79;0.8326;544;0;0;0.0017;0;8;4;51;0;3413.06;360;13.99;2;3;0;Em análise;
PROP_000159;CPF_312686_00159;2025-12-10;Belo Horizonte;MG;Sudeste;Solteiro;32;Autônomo;Indicação;Casa;1893.17;443461.44;323417.59;120043.85;0.7293;541;0;6515.03;0.1486;0;80;2;72;0;3466.87;240;11.58;13;7;0;Perdido - crédito;
PROP_000160;CPF_506216_00160;2025-10-13;Belo Horizonte;MG;Sudeste;Casado;33;CLT;Orgânico;Casa;6470.58;231670.36;152267.58;79402.78;0.6573;701;0;15752.47;0.1022;0;64;2;16;1;1803.49;240;13.18;1;4;0;Perdido - preço;
PROP_000161;CPF_362230_00161;2025-02-16;Belém;PA;Norte;Solteiro;40;CLT;Agência;Casa;6400.39;251226.24;221799.55;29426.69;0.8829;370;5;9621.73;0.0637;1;94;2;38;0;2201.01;240;10.41;3;5;0;Sem retorno;
PROP_000162;CPF_103704_00162;2025-04-14;Salvador;BA;Nordeste;Casado;48;CLT;Indicação;Casa;10587.24;514788.16;394233.99;120554.17;0.7658;692;0;25476.75;0.1014;1;85;0;62;1;4183.04;360;12.42;12;2;0;Perdido - crédito;
PROP_000163;CPF_398194_00163;2025-12-11;Interior BA;BA;Nordeste;Casado;29;CLT;Correspondente;Apartamento;8958.72;141230.08;89534.73;51695.35;0.634;516;1;2990.32;0.0142;1;18;0;92;0;865.54;360;11.19;0;1;0;Perdido - crédito;
PROP_000164;CPF_738419_00164;2025-08-07;Interior BA;BA;Nordeste;Casado;21;Servidor público;Orgânico;Casa;12204.67;120000;101207.16;18792.84;0.8434;576;0;58076.79;0.1985;0;9;1;77;1;1056.38;240;11.17;4;7;0;Em análise;
PROP_000165;CPF_395307_00165;2025-12-20;Salvador;BA;Nordeste;Casado;52;Autônomo;Correspondente;Casa;4734.33;220109.69;187518.79;32590.9;0.8519;414;4;0;0.0012;0;56;1;50;0;1961.14;240;11.2;3;4;0;Perdido - crédito;
PROP_000166;CPF_661916_00166;2025-10-12;Porto Alegre;RS;Sul;Solteiro;38;Autônomo;Campanha digital;Casa;6981.05;233353.81;181693.7;51660.11;0.7786;619;0;55756.6;0.3336;0;41;5;29;1;2052.61;420;13.43;0;4;0;Em análise;
PROP_000167;CPF_283514_00167;2025-06-04;São Paulo;SP;Sudeste;Solteiro;46;Aposentado;Orgânico;Comercial;7320.49;799958.62;610472.52;189486.11;0.7631;521;1;46653.37;0.2681;0;51;1;73;0;7162.36;420;13.97;1;6;0;Desistiu;
PROP_000168;CPF_705615_00168;2025-01-12;Santos;SP;Sudeste;Solteiro;46;CLT;Correspondente;Terreno;2559.77;215381.7;183187.42;32194.28;0.8505;395;0;0;0.0022;0;5;1;100;0;1915.84;240;11.2;8;1;0;Em análise;
PROP_000169;CPF_152906_00169;2025-12-12;Florianópolis;SC;Sul;Casado;35;Servidor público;Indicação;Apartamento;7103.73;843233.45;716147.56;127085.9;0.8493;764;0;13602.62;0.0829;0;120;4;50;1;7053.72;360;11.43;1;3;0;Sem retorno;
PROP_000170;CPF_511122_00170;2025-07-06;Santos;SP;Sudeste;Casado;32;Autônomo;Correspondente;Apartamento;2791.03;146367.15;93266.62;53100.53;0.6372;401;0;15201.87;0.228;1;68;3;76;0;939.79;420;11.9;11;2;0;Em análise;
PROP_000171;CPF_922412_00171;2025-08-09;Rio de Janeiro;RJ;Sudeste;Casado;47;CLT;Indicação;Apartamento;14984.67;690975.64;581650.72;109324.92;0.8418;571;0;59775.34;0.1674;0;66;2;47;1;5908.05;300;11.49;14;3;0;Desistiu;
PROP_000172;CPF_792984_00172;2025-03-17;Goiânia;GO;Centro-Oeste;Casado;46;Servidor público;Campanha digital;Apartamento;6429.55;259057.66;193369.74;65687.92;0.7464;740;1;2736.41;0.0187;0;48;2;59;1;1759.75;240;9.16;6;6;0;Perdido - preço;
PROP_000173;CPF_503277_00173;2025-10-12;São José dos Campos;SP;Sudeste;Solteiro;31;Empresário;Campanha digital;Casa;6319.64;407346.72;308309.67;99037.05;0.7569;468;5;0;0.0015;1;23;2;29;0;2997.32;420;11.45;3;4;0;Perdido - crédito;
PROP_000174;CPF_626100_00174;2025-12-31;Recife;PE;Nordeste;Casado;40;Servidor público;Correspondente;Comercial;10229.61;366871.46;272655.72;94215.75;0.7432;670;0;68279.46;0.2789;0;8;2;43;1;2362.58;360;9.85;2;0;0;Perdido - crédito;
PROP_000175;CPF_592025_00175;2025-09-20;Porto Alegre;RS;Sul;Solteiro;53;Servidor público;Correspondente;Casa;4388.0;329383.83;201920.64;127463.19;0.613;622;0;0;0.0014;0;135;0;43;1;2050.6;360;11.83;9;4;0;Sem retorno;
PROP_000176;CPF_720515_00176;2025-03-31;Interior MG;MG;Sudeste;União estável;41;CLT;Campanha digital;Casa;2437.57;127896.53;106061.55;21834.98;0.8293;484;1;18945.96;0.3252;1;3;2;61;0;1167.54;300;12.64;1;2;0;Desistiu;
PROP_000177;CPF_599365_00177;2025-07-24;São José dos Campos;SP;Sudeste;Casado;40;CLT;Orgânico;Comercial;8119.49;522704.09;344313.41;178390.68;0.6587;290;8;31803.17;0.1645;1;45;3;63;0;2965.77;360;9.78;1;6;0;Sem retorno;
PROP_000178;CPF_717322_00178;2025-12-11;Florianópolis;SC;Sul;Casado;32;Autônomo;Indicação;Casa;5199.82;278923.01;165467.94;113455.06;0.5932;650;0;0;0.001;0;78;3;53;1;1459.44;360;10.06;0;4;0;Perdido - crédito;
PROP_000179;CPF_575470_00179;2025-11-24;Belo Horizonte;MG;Sudeste;Solteiro;34;Servidor público;Orgânico;Casa;7967.36;666806.25;543415.48;123390.77;0.815;572;0;15967.17;0.0856;0;3;3;26;1;6239.57;300;13.27;4;2;0;Perdido - preço;
PROP_000180;CPF_914992_00180;2025-05-09;Porto Alegre;RS;Sul;Solteiro;40;Servidor público;Orgânico;Apartamento;13120.61;125160.13;107214.82;17945.32;0.8566;281;10;332.83;0.0013;0;4;2;26;0;1344.93;240;14.15;5;1;0;Desistiu;
PROP_000181;CPF_157875_00181;2025-07-25;Brasília;DF;Centro-Oeste;Solteiro;42;CLT;Indicação;Apartamento;4183.33;805368.87;593201.02;212167.85;0.7366;598;0;1456.56;0.0188;0;3;1;42;1;4793.16;420;9.32;3;9;0;Em análise;
PROP_000182;CPF_117215_00182;2025-08-19;Campinas;SP;Sudeste;Solteiro;49;CLT;Correspondente;Comercial;5792.52;285287.93;241915.49;43372.44;0.848;438;1;20097.52;0.1458;0;24;1;69;0;2547.91;300;12.0;0;4;0;Desistiu;
PROP_000183;CPF_278980_00183;2025-11-09;Guarulhos;SP;Sudeste;Casado;32;Autônomo;Agência;Terreno;2961.88;448651.13;385117.63;63533.51;0.8584;598;1;12278.66;0.1767;1;99;3;51;1;3609.94;240;9.58;0;2;0;Sem retorno;
PROP_000184;CPF_710256_00184;2025-05-05;Interior MG;MG;Sudeste;Solteiro;26;CLT;Indicação;Casa;5208.41;223149.49;150575.36;72574.13;0.6748;465;2;9332.48;0.0755;0;10;0;70;0;1345.95;360;10.22;2;5;0;Sem retorno;
PROP_000185;CPF_966630_00185;2025-11-18;Guarulhos;SP;Sudeste;Solteiro;34;Empresário;Orgânico;Terreno;6754.58;389417.9;261668.95;127748.95;0.6719;584;2;33433.7;0.2074;1;6;1;39;1;2719.29;300;11.81;0;2;0;Perdido - preço;
PROP_000186;CPF_284431_00186;2025-10-03;Florianópolis;SC;Sul;Casado;47;Servidor público;Indicação;Casa;2575.99;304835.19;195404.26;109430.92;0.641;651;1;3541.44;0.0596;0;1;3;57;1;1987.42;360;11.85;8;3;0;Perdido - preço;
PROP_000187;CPF_312033_00187;2025-05-19;Rio de Janeiro;RJ;Sudeste;Solteiro;52;Autônomo;Orgânico;Casa;8901.39;563843.68;479594.58;84249.09;0.8506;524;0;8095.9;0.0395;0;27;5;75;0;4274.07;420;10.41;1;3;0;Em análise;
PROP_000188;CPF_105324_00188;2025-10-21;Salvador;BA;Nordeste;Solteiro;53;CLT;Indicação;Terreno;4748.44;545888.61;380234.11;165654.5;0.6965;709;1;30050.0;0.2661;0;37;4;55;1;3444.47;300;9.96;2;2;0;Perdido - crédito;
PROP_000189;CPF_757258_00189;2025-07-09;Goiânia;GO;Centro-Oeste;Casado;39;Autônomo;Campanha digital;Casa;11760.27;212094.79;140081.0;72013.79;0.6605;604;0;0;0.0004;1;27;1;42;1;1709.48;240;13.68;2;1;0;Perdido - crédito;
PROP_000190;CPF_245129_00190;2025-12-30;Brasília;DF;Centro-Oeste;Casado;29;Servidor público;Correspondente;Casa;7060.73;582349.23;453819.86;128529.37;0.7793;634;0;61334.45;0.3639;0;19;0;50;1;4549.15;240;10.56;0;4;1;Contratado;2026-01-14
PROP_000191;CPF_580115_00191;2025-04-07;Salvador;BA;Nordeste;Solteiro;52;Aposentado;Campanha digital;Apartamento;2691.65;167888.71;133783.2;34105.52;0.7969;546;0;0;0.0015;0;31;0;47;0;1356.58;360;11.81;1;4;0;Perdido - preço;
PROP_000192;CPF_722180_00192;2025-09-06;Campinas;SP;Sudeste;Casado;44;CLT;Correspondente;Terreno;5875.85;422881.37;249131.09;173750.28;0.5891;561;1;10007.34;0.0723;1;24;3;60;1;2802.29;300;12.96;2;3;0;Em análise;
PROP_000193;CPF_315120_00193;2025-04-05;Belém;PA;Norte;Solteiro;52;CLT;Correspondente;Comercial;8550.1;158470.92;117779.08;40691.84;0.7432;675;2;25698.15;0.1257;0;76;3;56;1;1012.71;300;9.3;20;4;0;Em análise;
PROP_000194;CPF_423047_00194;2025-03-01;Interior SP;SP;Sudeste;Solteiro;52;CLT;Agência;Casa;5936.56;583810.21;442398.12;141412.09;0.7578;395;6;14822.04;0.1063;0;146;4;78;0;4224.58;420;11.23;0;3;0;Desistiu;
PROP_000195;CPF_423050_00195;2025-06-26;São Paulo;SP;Sudeste;Casado;42;Autônomo;Indicação;Terreno;6077.02;380021.36;324457.27;55564.09;0.8538;623;0;9485.36;0.0667;0;39;6;73;1;3501.47;300;12.35;2;3;1;Contratado;2025-07-20
PROP_000196;CPF_418677_00196;2025-10-27;Brasília;DF;Centro-Oeste;União estável;49;CLT;Orgânico;Casa;31978.36;467103.2;235423.98;231679.22;0.504;473;0;93104.99;0.1215;1;103;2;22;0;2226.19;300;10.52;7;2;0;Em análise;
PROP_000197;CPF_637422_00197;2025-07-11;Manaus;AM;Norte;Divorciado;47;Aposentado;Correspondente;Casa;8782.33;248296.15;174712.85;73583.3;0.7036;490;4;4526.52;0.0221;0;217;0;66;0;2044.17;420;13.93;3;3;0;Perdido - preço;
PROP_000198;CPF_113524_00198;2025-03-15;Interior MG;MG;Sudeste;Solteiro;46;Autônomo;Orgânico;Apartamento;2974.15;155777.73;133494.03;22283.69;0.857;645;1;0;0.0014;0;38;0;47;1;1179.41;360;10.08;4;3;0;Em análise;
PROP_000199;CPF_900681_00199;2025-09-25;São José dos Campos;SP;Sudeste;Solteiro;26;CLT;Indicação;Apartamento;7663.85;580969.86;437066.04;143903.82;0.7523;660;4;13866.31;0.0771;0;5;2;96;1;4556.05;240;11.15;1;3;0;Desistiu;
PROP_000200;CPF_731024_00200;2025-03-05;Salvador;BA;Nordeste;Casado;43;Autônomo;Indicação;Apartamento;2654.24;230437.6;201974.72;28462.88;0.8765;306;10;0;0.0023;0;9;0;52;0;1753.34;420;10.11;1;1;0;Perdido - preço;
PROP_000201;CPF_561023_00201;2025-04-05;Belo Horizonte;MG;Sudeste;Solteiro;45;Servidor público;Correspondente;Apartamento;4970.67;588273.59;446221.54;142052.05;0.7585;523;4;24647.27;0.2093;0;139;0;67;0;5617.04;240;14.21;10;6;0;Desistiu;
